region,category,parameter,mode,powertrain,year,unit,value,price,range_km,charging_time,sales_volume,co2_saved,battery_capacity,energy_efficiency,weight_kg,number_of_seats,motor_power,distance_traveled
Australia,Historical,EV stock share,Cars,EV,2013.0,percent,4.5988001025824107e-07,0.14385726287154454,0.5601355191499229,0.49916835564929485,0.5327975495383596,0.4905019128865139,0.10126582278481011,0.2997699243855783,0.2494996664442961,0.20000000000000007,0.03125,0.9307933904136992
Australia,Historical,EV sales share,Cars,EV,2013.0,percent,3.399880185178141e-06,0.9513741648997879,0.5067919617309934,0.45272727272727276,0.5018146374584865,0.4409242962701204,0.26582278481012656,0.36874744848410423,0.8592394929953301,0.8000000000000002,0.9375,0.38674281827638635
Australia,Historical,EV sales,Cars,BEV,2013.0,Vehicles,0.018999999882279996,0.5541664999799977,0.6823094732384388,0.4036363636363637,0.5594708084341901,0.5925756719801638,0.8860759493670887,0.4954551672987628,0.3482321547698465,0.0,0.25892857142857145,0.5016919582734444
Australia,Historical,EV stock,Cars,BEV,2013.0,Vehicles,0.040999999884919994,0.4957394887386487,0.7046793521560545,0.1727272727272727,0.538621405192471,0.571120623483134,0.6334529908922107,0.44851568882839277,0.4993007663064205,0.6,0.20982142857142855,0.39467472193326397
Australia,Historical,EV stock,Cars,BEV,2014.0,Vehicles,0.07799999988935999,0.8178981477777333,0.15575693871610263,0.052727272727272734,0.4813146655560142,0.26854850106477934,0.6455696202531646,0.9859636986975823,0.1747831887925283,1.0,0.49386380011997183,0.3027826678402817
Australia,Historical,EV sales,Cars,BEV,2014.0,Vehicles,0.03699999988443999,0.6838820658479018,0.1970551767178545,0.8272727272727273,0.47842716885923775,0.2683502950634854,0.5189873417721519,0.7691249419866174,0.8145430286857903,0.4,0.16517857142857145,0.2211730815395695
Australia,Historical,EV stock,Cars,PHEV,2014.0,Vehicles,0.10999999989319999,0.4182901948233787,0.8612685045793635,0.9790909090909091,0.43984881329874054,0.5154338962765502,0.7468354430379747,0.40533936968617246,0.41961307538358905,0.5026007772355611,0.90625,0.32801872449387853
Australia,Historical,EV sales,Cars,PHEV,2014.0,Vehicles,0.09499999989139998,0.5016287925919035,0.656048199440846,0.42272727272727273,0.7517745221329507,0.689498406612916,0.9240506329113924,0.6198893664372589,0.11674449633088724,0.8000000000000002,0.42857142857142855,0.7807573817716252
Australia,Historical,EV sales,Cars,PHEV,2015.0,Vehicles,0.09999999989199998,0.23430811697403686,0.255561013887003,0.31545454545454543,0.5839310021814582,0.3660975666616203,0.3181149801004042,0.6069248302507187,0.5897264843228819,0.0,0.5031048013828991,0.16202888693286388
Australia,Historical,EV stock,Cars,PHEV,2015.0,Vehicles,0.2099999999052,0.14719766371964638,0.4595078045247114,0.5015289965039454,0.4367039312455203,0.255934671142431,0.6582278481012658,0.6271806907679147,0.7951967978652433,0.0,0.08035714285714285,0.9903876930463311
Australia,Historical,EV stock share,Cars,EV,2015.0,percent,2.699880070355241e-06,0.3650838100572069,0.10757566104739212,0.39727272727272733,0.7729733567139164,0.3324501158819557,0.1265822784810126,0.611723291767975,0.3782521681120746,0.6,0.37499999999999994,0.5180743378410818
Australia,Historical,EV sales share,Cars,EV,2015.0,percent,1.9999880300418937e-05,0.2888146577589311,0.5153957613146918,0.9927272727272728,0.6264451484564719,0.5539447543588821,0.7215189873417721,0.5255699679215395,0.34489659773182113,0.8000000000000002,0.8660714285714284,0.5016937756774138
Australia,Historical,EV sales,Cars,BEV,2015.0,Vehicles,0.07599999988911998,0.5537464495739489,0.7683474690754218,0.6509090909090909,0.501208496648935,0.5608449512996521,0.36708860759493667,0.287434916412328,0.09339559706470979,0.20000000000000007,0.6919642857142856,0.255061214691526
Australia,Historical,EV stock,Cars,BEV,2015.0,Vehicles,0.14999999989799997,0.5016115329534131,0.5222788009816504,0.7018181818181819,0.2660649605800544,0.22482425717932925,0.4981381108193188,0.5154067109900485,0.248165443629086,0.20000000000000007,0.49107142857142855,0.9228514843562455
Australia,Historical,EV stock,Cars,BEV,2016.0,Vehicles,0.21999999990639998,0.29555546665599874,0.5584147592331833,0.9281818181818183,0.49976130654901463,0.4607938709255677,0.8987341772151898,0.5602720939428262,0.6404269513008672,0.4998182314064691,0.26339285714285715,0.9297031287509002
Australia,Historical,EV sales,Cars,BEV,2016.0,Vehicles,0.06699999988804,0.5016990897944656,0.336436729973767,0.49661472771715487,0.6152633456005778,0.4350573986318189,0.15189873417721517,0.3876301600082036,0.5797198132088058,0.6,0.49902948550378984,0.06259502280547331
Australia,Historical,EV sales share,Cars,EV,2016.0,percent,1.4999880597842141e-05,0.3855862703524423,0.49130512248033653,0.496353651916863,0.2406729499281284,0.19901783581085417,0.8481012658227847,0.5862262971111403,0.228819212808539,0.20000000000000007,0.37499999999999994,0.3181063455229255
Australia,Historical,EV stock share,Cars,EV,2016.0,percent,3.699880048123441e-06,0.224526943233188,0.8096457070771738,0.49387356331602117,0.7011069779421809,0.8625798151828636,0.44358826144475816,0.30871597092685865,0.3642428285523681,1.0,0.32142857142857145,0.5086220692966312
Australia,Historical,EV stock,Cars,PHEV,2016.0,Vehicles,0.2799999999136,0.657938952674321,0.47581828322967956,0.5,0.5323473665708157,0.45559154036587435,0.759493670886076,0.564249807992697,0.5009787055486573,0.6,0.49646579192476886,0.8395014803552853
Australia,Historical,EV sales,Cars,PHEV,2016.0,Vehicles,0.06999999988839999,0.11455374644957395,0.6754264335714802,0.8372727272727274,0.6946105447618732,0.7248028595633982,0.11392405063291139,0.24339253167475453,0.2875250166777851,1.0,0.8035714285714284,0.2541509962390974
Australia,Historical,EV sales,Cars,PHEV,2017.0,Vehicles,0.10999999989319999,0.8317998159779173,0.43107852539444835,0.40454545454545454,0.7360501118668497,0.5935032760662197,0.6962025316455696,0.571900430418119,0.1280853902601734,0.0,0.42857142857142855,0.30156237496999283
Australia,Historical,EV stock,Cars,PHEV,2017.0,Vehicles,0.38999999992679996,0.34366123934872184,0.5908210491188615,0.23454545454545458,0.6118855093211932,0.5635662416307782,0.46800199752540617,0.44836269061638434,0.10206804536357561,0.8000000000000002,0.24999999999999994,0.14331439545490918
Australia,Historical,EV sales share,Cars,EV,2017.0,percent,2.599987904944144e-05,0.5016183876323984,0.940423460749388,0.49553014991662014,0.41562157377763687,0.5058565822940255,0.5189873417721519,0.24232124931328952,0.8565710473649099,0.6,0.46874999999999994,0.8631071457149716
Australia,Historical,EV charging points,EV,Publicly available fast,2017.0,charging points,0.003999999880479996,0.5016929457469329,0.8457816653287066,0.32818181818181824,0.4359677621973651,0.5299029343710101,0.860759493670886,0.4346464352720022,0.4102735156771179,0.20000000000000007,0.14732142857142855,0.11641794030567336
Australia,Historical,EV charging points,EV,Publicly available slow,2017.0,charging points,0.04399999988527999,0.3357402888346601,0.5876676778177575,0.6554545454545455,0.2637354183184098,0.22869323832458757,0.4137028202434968,0.4134319603393579,0.10940627084723142,0.0,0.7723214285714284,0.5016936484025688
Australia,Historical,EV sales,Cars,BEV,2017.0,Vehicles,0.11999999989439998,0.5016567027110889,0.742536070324327,0.9281818181818183,0.7796125521596035,0.9116476928631991,0.46449458299645185,0.360532935561191,0.49940508721483956,0.0,0.8616071428571428,0.5016919991830636
Australia,Historical,EV stock,Cars,BEV,2017.0,Vehicles,0.3399999999208,0.7786334360123214,0.18845137713415622,0.5445454545454546,0.6227178808378406,0.3421304969851533,0.17721518987341772,0.5209064411044496,0.09873248832555026,0.20000000000000007,0.0267857142857143,0.6417440185644555
Australia,Historical,EV stock,Cars,BEV,2018.0,Vehicles,0.5199999999424,0.21700604072488694,0.4930258823970761,0.497729084284934,0.28842856629184244,0.2421553899324741,0.473435230906766,0.5204618180629919,0.5276851234156102,0.8000000000000002,0.20089285714285715,0.642944306633592
Australia,Historical,EV sales,Cars,BEV,2018.0,Vehicles,0.17999999990159998,0.40680881705804695,0.5548398469327924,0.6918181818181818,0.5007315450183097,0.46020845496849583,0.8354430379746836,0.5816084911451983,0.4229486324216144,0.49753125053545966,0.5003096153486655,0.7543610466511963
Australia,Historical,EV charging points,EV,Publicly available fast,2018.0,charging points,0.006099999880731996,0.9044285314237709,0.1660814982165406,0.2554545454545455,0.3762523095558433,0.23272871251093283,0.25316455696202533,0.6167830659616804,0.49366244162775186,0.8000000000000002,0.7410714285714284,0.859596303112747
Australia,Historical,EV charging points,EV,Publicly available slow,2018.0,charging points,0.06699999988804,0.6385766291955034,0.7408153104075873,0.029090909090909098,0.4845760247223166,0.5285234206020041,0.8860759493670887,0.47318911278971587,0.6444296197464975,0.6,0.4967400961355289,0.7070796991277907
Australia,Historical,EV sales share,Cars,EV,2018.0,percent,4.199987869373354e-05,0.2402088250590071,0.26416481347070125,0.4254545454545454,0.6256298086648964,0.3937354114820517,0.32592866230096706,0.6001186119763318,0.4979487298635087,1.0,0.37499999999999994,0.26328318796511163
Australia,Historical,EV stock share,Cars,EV,2018.0,percent,7.69987995919654e-06,0.15557866944033283,0.7769512686591202,0.21636363636363634,0.5566110061328415,0.6299176826239481,0.6582278481012658,0.40565941564420804,0.7585056704469645,0.5000538922365634,0.17857142857142855,0.2620929022965512
Australia,Historical,EV stock,Cars,PHEV,2018.0,Vehicles,0.5699999999484,0.5016851214675536,0.3106253312226721,0.5019102782896352,0.7471154376096615,0.49907793704977166,0.3291139240506329,0.5728668785696828,0.44096064042695116,0.20000000000000007,0.950892857142857,0.2155317276146275
Australia,Historical,EV sales,Cars,PHEV,2018.0,Vehicles,0.17999999990159998,0.5964515741889026,0.5686454359884033,0.8572727272727273,0.4226102005625706,0.3796627853901797,0.379746835443038,0.39669812881921174,0.16210807204803201,0.4,0.23660714285714285,0.8846023045530927
Australia,Historical,EV sales,Cars,PHEV,2019.0,Vehicles,0.28999999991479997,0.0076009121094531285,0.6289659158195093,0.9609090909090908,0.43008952646729637,0.41755184459753536,0.3417721518987341,0.35913082945932084,0.0607071380920613,0.4992689668035991,0.7857142857142856,0.5016954077938596
Australia,Historical,EV stock,Cars,PHEV,2019.0,Vehicles,0.8599999999832,0.9104292515101812,0.41387092622705174,0.3263636363636364,0.5387378823055533,0.4259399225722962,0.4327375728609286,0.5512352662810985,0.9099399599733154,0.20000000000000007,0.9464285714285714,0.4879271025046011
Australia,Historical,EV stock share,Cars,EV,2019.0,percent,1.3999880061280342e-05,0.21348561827419288,0.7786720285758598,0.17545454545454545,0.23240307489929013,0.20403641176361753,0.6582278481012658,0.4052174474164446,0.49856790260402783,0.5103916118962103,0.5625,0.45346883251980474
Australia,Historical,EV sales share,Cars,EV,2019.0,percent,0.00011999988478276774,0.4108893067168061,0.6547773145706043,0.2263636363636364,0.3969852356844802,0.3891132475318763,0.7468354430379747,0.4677178509356791,0.5603735823882589,0.4,0.5000272766726046,0.4595102824677923
Australia,Historical,EV charging points,EV,Publicly available slow,2019.0,charging points,0.1699999999004,0.296855622674721,0.8733138239965412,0.13727272727272727,0.3945392163097533,0.4518097698611854,0.8354430379746836,0.4218750775180109,0.08605737158105398,0.6,0.5016779962680857,0.6040149635912619
Australia,Historical,EV sales,Cars,BEV,2019.0,Vehicles,0.6299999999556,0.13867664119694367,0.6544680254049825,0.49892643090420685,0.5064737219817756,0.5264779346686503,0.35443037974683544,0.3514497264664669,0.4981981895876887,0.4,0.5043861326154166,0.501693914909263
Australia,Historical,EV sales,Cars,BEV,2020.0,Vehicles,0.5199999999424,0.9766371964635757,0.5461969779959808,0.49655742380564316,0.36365751910424426,0.3027826416082741,0.6835443037974683,0.398831768539449,0.2508338892595062,0.20000000000000007,0.8839285714285714,0.8171761222693447
Australia,Historical,EV sales share,Cars,EV,2020.0,percent,0.00010999988239738173,0.5059207104852582,0.6003814509551605,0.12,0.46735301872263246,0.44593494398283207,0.7848101265822784,0.4984270226233789,0.6811207471647763,0.20000000000000007,0.49879125769392324,0.34482275746179086
Australia,Historical,EV stock share,Cars,EV,2020.0,percent,1.799988071741144e-05,0.7457894947393687,0.7064001120727941,0.9636363636363635,0.3354853199770631,0.3286049194568527,0.06329113924050633,0.26817681624235157,0.49432955303535675,1.0,0.6785714285714284,0.941405937424982
Australia,Historical,EV stock,Cars,PHEV,2020.0,Vehicles,1.0,0.9513341600992119,0.30202153163897383,0.49508415413236595,0.6769962155341595,0.49660680131807844,0.15189873417721517,0.4061013838719715,0.14342895263509003,0.49494266364104644,0.5848214285714286,0.5016875844923698
Australia,Historical,EV sales,Cars,PHEV,2020.0,Vehicles,0.1699999999004,0.3858062967556106,0.9077290223313345,0.5345454545454545,0.2331019375777835,0.2107119898871985,0.7622513533666029,0.37169647731544514,0.32621747831887915,1.0,0.6071428571428572,0.5016931282998627
Australia,Historical,EV sales,Cars,PHEV,2021.0,Vehicles,0.3399999999208,0.3207984958194984,0.48786360264685713,0.5136363636363637,0.624930945986403,0.5407519057677862,0.4430379746835442,0.4399805345725952,0.4991719746120661,0.0,0.6383928571428572,0.6515763783307994
Australia,Historical,EV stock,Cars,FCEV,2021.0,Vehicles,0.004399999880527996,0.9567548105772693,0.813087226910653,0.9172727272727274,0.6321525269975011,0.7682258303268814,0.9746835443037973,0.4703696603022596,0.6944629753168777,0.6,0.9776785714285714,0.5180743378410818
Australia,Historical,EV stock share,Cars,EV,2021.0,percent,3.199987928858004e-05,0.18716245949513943,0.758022909574984,0.5336363636363637,0.5342845928154409,0.5947321532742422,0.30379746835443033,0.3226913110944124,0.036691127418278846,0.8000000000000002,0.6339285714285714,0.501694541395489
Australia,Historical,EV sales share,Cars,EV,2021.0,percent,0.00027999987526522376,0.09815177821338561,0.7150039116564924,0.5681818181818181,0.2794598285845108,0.2602159207703808,0.3931328417564185,0.32689762940002287,0.7244829886591059,0.5098315818667517,0.08035714285714285,0.10616547971513163
Australia,Historical,EV charging points,EV,Publicly available slow,2021.0,charging points,0.19999999990399997,0.6591590990918911,0.5009929362135487,0.10090909090909089,0.35831483414118004,0.3119008018503848,0.45569620253164556,0.6336235794678384,0.8992661774516343,0.0,0.6607142857142856,0.5016911053822638
Australia,Historical,EV sales,Cars,FCEV,2021.0,Vehicles,0.004399999880527996,0.2381685802296276,0.30890457130593246,0.8254545454545454,0.39418978497050666,0.2823594952349433,0.8860759493670887,0.7967708166474055,0.19946631087391586,0.8000000000000002,0.71875,0.6939765543730495
Australia,Historical,EV sales,Cars,FCEV,2022.0,Vehicles,0.0014999998801799956,0.49677961355362654,0.48614284273011754,0.22,0.29879502935616087,0.25047211374676914,0.5189873417721519,0.4687237096609337,0.19212808539026016,0.5021004514583473,0.49836707891373605,0.0618348403616868
Australia,Historical,EV sales share,Cars,EV,2022.0,percent,0.0005099998705244527,0.22956754810577273,0.245236454386565,0.16090909090909092,0.6478769372636022,0.3924668930737703,0.5569620253164557,0.7060301674024598,0.6904603068712475,0.20000000000000007,0.28571428571428575,0.6921361126670401
Australia,Historical,EV stock,Cars,FCEV,2022.0,Vehicles,0.009999999881199996,0.9437932551906228,0.7046793521560545,0.14272727272727273,0.7022717490730033,0.7816324842544057,0.6708860759493671,0.42947997909228497,0.19279519679786516,0.4,0.6964285714285714,0.16002840681763622
Australia,Historical,EV sales,Cars,PHEV,2022.0,Vehicles,0.5899999999508,0.10543265191823015,0.3742934481420396,0.49969985850233123,0.5470077573343914,0.4177911704096926,0.9113924050632911,0.7195940199096821,0.7371581054036024,0.8000000000000002,0.16964285714285715,0.7754461070656957
Australia,Historical,EV stock share,Cars,EV,2022.0,percent,5.899987738447134e-05,0.18174180901708203,0.940423460749388,0.49795149696371666,0.21190310299681778,0.17805556911400375,0.5570759857185706,0.33142399366366904,0.49819592340171115,0.0,0.04017857142857145,0.3416720012803073
Australia,Historical,EV charging points,EV,Publicly available fast,2022.0,charging points,0.04699999988563999,0.5016301119091692,0.2572817738037426,0.9145454545454547,0.5993392226040719,0.4244097722423067,0.20253164556962022,0.4672454021404836,0.8545697131420945,0.507821230582603,0.49107142857142855,0.7508301992478195
Australia,Historical,EV charging points,EV,Publicly available slow,2022.0,charging points,0.2099999999052,0.02860343241188945,0.3281879439941388,0.9,0.32500237979966246,0.21370886462676333,0.2784810126582278,0.6320538302450924,0.26017344896597727,0.4,0.6473214285714286,0.5016954712623618
Australia,Historical,EV charging points,EV,Publicly available fast,2023.0,charging points,0.06599999988791999,0.9349921990638878,0.5396604595298814,0.1281818181818182,0.5131129174274628,0.4907770697155801,0.5063291139240506,0.5011182597411972,0.6591060707138091,0.8000000000000002,0.25446428571428575,0.4355745378890934
Australia,Historical,EV charging points,EV,Publicly available slow,2023.0,charging points,0.2099999999052,0.6749409929191502,0.919774341748512,0.4859522797556318,0.5703031799508373,0.742823749201046,0.012658227848101222,0.23970796626090074,0.49929051093920573,1.0,0.04910714285714285,0.10716571977274546
Australia,Historical,EV stock,Cars,FCEV,2023.0,Vehicles,0.006499999880779996,0.052606312757530915,0.8801968636634998,0.32818181818181824,0.42796814776435316,0.5044770685250195,0.31645569620253167,0.3077863136201838,0.24416277518345553,0.5039205461374089,0.9241071428571428,0.6901856445546931
Australia,Historical,EV sales share,Cars,EV,2023.0,percent,0.0011999998801439957,0.3295395447453694,0.35192356922442397,0.2190909090909091,0.34181469747723436,0.18934538294770836,0.8987341772151898,0.7414028659072497,0.03068712474983315,0.4,0.7901785714285714,0.5016937026424934
Australia,Historical,EV sales,Cars,FCEV,2023.0,Vehicles,0.0005999998800719957,0.351242149057887,0.8767553438300205,0.30272727272727273,0.75853019469172,0.8600846012799361,0.7848101265822784,0.4100028965032624,0.0940627084723148,0.0,0.5267857142857142,0.702258542050092
Austria,Historical,EV stock,Cars,BEV,2010.0,Vehicles,0.034999999884199995,0.7327679321518582,0.3949425671429155,0.017272727272727273,0.6366951344077081,0.4890249286641415,0.36616149418075083,0.46809885802857853,0.2541694462975316,0.6,0.7901785714285714,0.9661018644474674
Austria,Historical,EV stock share,Cars,EV,2010.0,percent,7.89879961943541e-07,0.24714965795895505,0.6668226339877819,0.9454545454545454,0.3333573879752023,0.3320774885995231,0.6835443037974683,0.4454975172777801,0.2508338892595062,0.4,0.43749999999999994,0.726774425862207
Austria,Historical,EV stock share,Cars,EV,2011.0,percent,2.199879988338841e-06,0.6918430211625396,0.6719849137380008,0.8363636363636363,0.4047892022609895,0.40358228562633625,0.5925280907355776,0.5032581925613446,0.47431621080720465,0.6,0.49573200071451967,0.6198187565015604
Austria,Historical,EV charging points,EV,Publicly available fast,2011.0,charging points,9.99988015020734e-06,0.4456134736168341,0.5480901997327453,0.5327272727272727,0.3541216580702198,0.3165925178586973,0.8227848101265822,0.541297940716431,0.4988740278890732,0.4,0.6830357142857142,0.23977754661118666
Austria,Historical,EV charging points,EV,Publicly available slow,2011.0,charging points,9.99988015020734e-06,0.008781053726447219,0.4173124460605311,0.7445454545454545,0.5516668418576807,0.43785606737008975,0.45569620253164556,0.48179987308924466,0.8205470313542361,0.20000000000000007,0.78125,0.992988317196127
Austria,Historical,EV stock,Cars,BEV,2011.0,Vehicles,0.09899999989187999,0.9120094411329359,0.6048752769851541,0.4672727272727273,0.6194565216715382,0.5951208511630294,0.6075949367088608,0.44613760919385126,0.32488325550366903,0.4,0.5714285714285714,0.6487056893654477
Austria,Historical,EV stock,Cars,BEV,2012.0,Vehicles,0.13999999989679998,0.9219506340760891,0.8922421830806775,0.5372727272727272,0.35784892568885107,0.4012434548110674,0.6329113924050632,0.3239385382885513,0.7645096731154101,0.20000000000000007,0.49213817502885543,0.26590381691605985
Austria,Historical,EV stock,Cars,PHEV,2012.0,Vehicles,0.013999999881679994,0.4522142657118854,0.3086689683008676,0.6,0.34445405768439474,0.24367761202241184,0.9493670886075949,0.901182000385585,0.5030020013342228,0.20000000000000007,0.7544642857142856,0.6498859726334321
Austria,Historical,EV charging points,EV,Publicly available fast,2012.0,charging points,9.99988015020734e-06,0.42965155818698253,0.5050712018142538,0.09454545454545454,0.48623605323551855,0.4222136497479696,0.25316455696202533,0.36478497471794946,0.6437625083388926,1.0,0.9642857142857142,0.9053572857485797
Austria,Historical,EV charging points,EV,Publicly available slow,2012.0,charging points,9.99988015020734e-06,0.8405608673040764,0.7179508481469086,0.5263636363636364,0.6164281167314002,0.6542415231027443,0.42711625157299804,0.3385869270101797,0.9779853235490327,1.0,0.78125,0.7036888853324798
Austria,Historical,EV stock share,Cars,EV,2013.0,percent,5.299879938046841e-06,0.5482057846941634,0.641011235236687,0.19636363636363638,0.4722294507356003,0.47036185158230104,0.9493670886075949,0.6397948481204881,0.7598398932621747,0.6,0.20089285714285715,0.504561094662719
Austria,Historical,EV sales share,Cars,EV,2013.0,percent,1.9999880300418937e-05,0.5389446733608033,0.5618562790666626,0.1581818181818182,0.68538256767608,0.6522039654094423,0.8227848101265822,0.533601597439861,0.5002874261633915,0.6,0.5892857142857142,0.7864187404977194
Austria,Historical,EV charging points,EV,Publicly available fast,2013.0,charging points,9.99988015020734e-06,0.8585630275633075,0.43107852539444835,0.43999999999999995,0.702155271959921,0.5662776997284797,0.5189873417721519,0.580082893730497,0.5020005608226291,0.6,0.35267857142857145,0.9952488597263343
Austria,Historical,EV charging points,EV,Publicly available slow,2013.0,charging points,9.99988015020734e-06,0.5016902840202714,0.549810959649485,0.13636363636363638,0.6866638159199845,0.6443232947979939,0.7974683544303798,0.5319404065148192,0.676450967311541,0.20000000000000007,0.4991618832660932,0.15590741778026726
Austria,Historical,EV stock,Cars,PHEV,2013.0,Vehicles,0.040999999884919994,0.3509421130535665,0.41559168614379144,0.68,0.6550985182747003,0.5361159668046626,0.3417721518987341,0.5063527297604825,0.4997312841331699,1.0,0.8303571428571428,0.8481135472513404
Austria,Historical,EV stock,Cars,BEV,2013.0,Vehicles,0.2099999999052,0.2450094011281354,0.6926340327388768,0.21818181818181817,0.5785730549796757,0.6216088870497047,0.5822784810126582,0.4094542462894871,0.37158105403602393,1.0,0.5535714285714286,0.5658658077938705
Austria,Historical,EV sales,Cars,BEV,2014.0,Vehicles,0.1699999999004,0.5016575129900142,0.25384025397026333,0.0918181818181818,0.21656218752010695,0.1730211366811369,0.8354430379746836,0.8488790435806367,0.04469646430953966,1.0,0.31249999999999994,0.45583940145634955
Austria,Historical,EV stock,Cars,BEV,2014.0,Vehicles,0.3399999999208,0.24426931231747806,0.7907173479930375,0.5013774472447357,0.5135788258797918,0.5903954059659302,0.240506329113924,0.30236077261729494,0.49974101364944945,0.8000000000000002,0.8348214285714284,0.985816595983036
Austria,Historical,EV sales,Cars,FCEV,2014.0,Vehicles,0.0005999998800719957,0.24688962675521064,0.7924381079097771,0.49762157838949994,0.4080505614272919,0.4461410782241777,0.4810126582278481,0.35946611570107234,0.18545697131420946,0.8000000000000002,0.0625,0.9270524925982235
Austria,Historical,EV stock,Cars,FCEV,2014.0,Vehicles,0.00029999988003599575,0.5016547693213317,0.8664307843295825,0.11181818181818182,0.44669153019822705,0.5578420523134083,0.4177215189873418,0.3318354813240004,0.6851234156104068,0.8000000000000002,0.625,0.5016924365307796
Austria,Historical,EV stock,Cars,PHEV,2014.0,Vehicles,0.07799999988935999,0.5016306449108269,0.4999089220640348,0.4,0.4702493398132024,0.4089021347010664,0.15189873417721517,0.3300066472780828,0.5783855903935956,1.0,0.875,0.7433984156197487
Austria,Historical,EV charging points,EV,Publicly available fast,2014.0,charging points,9.99988015020734e-06,0.5016070043027886,0.22630809530242874,0.7745454545454545,0.5115987149573937,0.31389803416084006,0.012658227848101222,0.36627852252211546,0.6370913942628419,0.8000000000000002,0.7276785714285714,0.9840961830839401
Austria,Historical,EV charging points,EV,Publicly available slow,2014.0,charging points,9.99988015020734e-06,0.5362443493219186,0.732211510823889,0.5781818181818182,0.44707039430983875,0.4767203001038117,0.6708860759493671,0.4211435438996438,0.5750500333555703,0.20000000000000007,0.4982513805585465,0.849103784908378
Austria,Historical,EV sales share,Cars,EV,2014.0,percent,5.699987929158004e-05,0.6016321958635037,0.6272451559027697,0.054545454545454564,0.6186197428439643,0.6234323822616094,0.31645569620253167,0.35210505866625397,0.821214142761841,0.0,0.9330357142857142,0.04627110506521565
Austria,Historical,EV stock share,Cars,EV,2014.0,percent,8.89988015603584e-06,0.5016206955943764,0.40002221942296134,0.3572727272727273,0.2710734764425903,0.20979231404119447,0.9367088607594936,0.7863617028693909,0.6177451634422947,0.0,0.7589285714285714,0.8300292070096823
Austria,Historical,EV stock share,Cars,EV,2015.0,percent,1.3999880061280342e-05,0.013601632195863522,0.7798632880043106,0.18545454545454546,0.6088926307966765,0.6871516475575954,0.430379746835443,0.3677263494751336,0.08272181454302863,0.49347892958921646,0.5061450833692596,0.6801032247739457
Austria,Historical,EV sales share,Cars,EV,2015.0,percent,8.999987762660993e-05,0.3517822138656639,0.43624080514466734,0.3209090909090909,0.5906866747402275,0.47989952436456695,0.18987341772151894,0.3634285894672272,0.8972648432288192,0.4,0.6517857142857142,0.9016563975354085
