year,value,price,range_km,charging_time,sales_volume,co2_saved,battery_capacity,energy_efficiency,weight_kg,number_of_seats,motor_power,distance_traveled
0.11999999999999034,1.3589435736950955e-10,0.5268784593585503,0.6352705410821643,0.19636363636363638,0.4722294507356003,0.3216190322772092,0.9493670886075949,0.19619403672333743,0.6488455932687953,0.6,0.20089285714285715,0.5046673803639857
0.11999999999999034,5.128174435389491e-10,0.5215306338766584,0.5430861723446894,0.1581818181818182,0.68538256767608,0.5160792559369887,0.8227848101265822,0.20875589811473835,0.4999155636882786,0.6,0.5892857142857142,0.7866011665949635
0.11999999999999034,2.5640718330788167e-10,0.7060941400864822,0.39078156312625245,0.43999999999999995,0.702155271959921,0.42419052625331716,0.5189873417721519,0.19619403672333743,0.4999155636882786,0.6,0.35267857142857145,0.9954876987263506
0.11999999999999034,1.0512820482051314e-06,0.4129686215563547,0.37274549098196386,0.68,0.6550985182747003,0.29336555546623744,0.3417721518987341,0.19619403672333743,0.4999155636882786,1.0,0.8303571428571428,0.8483126394461176
0.11999999999999034,5.384615381538477e-06,0.35179781431640067,0.6953907815631262,0.21818181818181817,0.5785730549796757,0.4833611706953123,0.5822784810126582,0.12179473493178469,0.4269122144425789,1.0,0.5535714285714286,0.565988654213649
0.11999999999999034,1.6666666635897485e-06,0.2392393708584413,0.024048096192384766,0.28727272727272735,0.36483755247378485,0.0493187618167482,0.759493670886076,0.7267011123684266,0.42767487210177557,0.6,0.04910714285714285,0.05959039109946073
0.1599999999999966,8.71794871487182e-06,0.35137045029300973,0.8096192384769538,0.49770679646456994,0.5135788258797918,0.44998177147362795,0.240506329113924,0.04677925571663427,0.4999155636882786,0.8000000000000002,0.8348214285714284,0.986052886972356
0.1599999999999966,1.5384612307692246e-08,0.35288354994339377,0.811623246492986,0.49770679646456994,0.4080505614272919,0.2957175680602304,0.4810126582278481,0.08677968272946601,0.32052147098465045,0.8000000000000002,0.0625,0.9272729091836838
0.1599999999999966,2.5640718330788167e-10,0.5199713327102322,0.7414829659318637,0.5781818181818182,0.44707039430983875,0.32841869653318867,0.6708860759493671,0.1299827059803147,0.5432175074700635,0.20000000000000007,0.5011845587183521,0.849303144603748
0.20000000000000284,2.30768916963616e-09,0.4134537374747985,0.39679358717434865,0.3209090909090909,0.5906866747402275,0.33181852866117834,0.18987341772151894,0.08955526613574738,0.7273993321660471,0.4,0.6517857142857142,0.901869953676375
0.20000000000000284,2.5640718330788167e-10,0.5144040500271396,0.22244488977955912,0.9799999999999999,0.42552212838962633,0.13266128006647054,0.759493670886076,0.36892841129875953,0.2728553672848617,0.4,0.90625,0.700107054597845
0.20000000000000284,1.5384612307692246e-08,0.4206380732193702,0.9639278557114228,0.3209090909090909,0.6002377980129703,0.6657481750277667,0.0253164556962025,0.004601063261951019,0.4999155636882786,0.20000000000000007,0.5011845587183521,0.5533321994217051
0.20000000000000284,1.0256407179487102e-08,0.2163811707965325,0.8817635270541082,0.33545454545454545,0.5354765231392509,0.5167490483013557,0.8227848101265822,0.13221384802613317,0.7281619898252437,0.49931565440547476,0.6919642857142856,0.0007403775925722119
0.20000000000000284,2.820512817435906e-06,0.5887307389601277,0.2725450901803607,0.8218181818181818,0.5527151358754208,0.23610604763156331,0.11392405063291139,0.09535196532655804,0.4999155636882786,0.4,0.732142857142857,0.1817526938738757
0.23999999999999488,9.74358974051285e-06,0.22498620315940368,0.8717434869739478,0.49770679646456994,0.2120195801099,0.008088378678559015,0.40506329113924044,0.06793774152913296,0.5153805029093869,0.6,0.07589285714285715,0.036988864320803616
0.23999999999999488,3.0769230738461633e-06,0.4970207296162388,0.8757515030060119,0.59,0.7819420944212481,0.8992174451236573,0.3417721518987341,0.05760403100113158,0.2881085204687941,0.0,0.20982142857142855,0.7315530920769593
0.23999999999999488,3.3333330256410244e-08,0.3431350300584767,0.5891783567134268,0.6763636363636363,0.7664506383813116,0.29336555546623744,0.7721518987341771,0.18363686828789205,0.7651508862962798,0.6,0.5982142857142856,0.8901739887342546
0.23999999999999488,2.5640718330788167e-10,0.23461921925421517,0.1002004008016032,0.49770679646456994,0.24125533549353956,0.013022798375541558,0.6329113924050632,0.4623588188825074,0.44254669645610967,1.0,0.40624999999999994,0.2885471590511161
0.23999999999999488,2.5640718330788167e-10,0.5915605818177162,0.49406472458915274,0.10545454545454547,0.6210872012546893,0.5774627586967027,0.6708860759493671,0.12686551230864487,0.7769720800138274,1.0,0.35714285714285715,0.6279502546298613
0.23999999999999488,3.846150769230672e-09,0.7813795104773472,0.1002004008016032,0.3563636363636363,0.47630614969347834,0.11567907619524025,0.8354430379746836,0.19619403672333743,0.27743131324004144,0.4,0.6116071428571428,0.2305475792654254
0.28000000000000114,9.743558852091966e-10,0.4295318650575055,0.8296593186372745,0.49770679646456994,0.6065275621194107,0.5980652326892588,0.9113924050632911,0.15525119029826848,0.2652287906928955,0.8000000000000002,0.125,0.9920659536363546
0.28000000000000114,5.128202051281958e-09,0.44776991351518813,0.35070140280561124,0.49770679646456994,0.5982576870905725,0.31205541472017095,0.9620253164556962,0.33683839699382967,0.5908836111698522,0.0,0.0267857142857143,0.10266235780247927
0.28000000000000114,9.999999996923108e-06,0.4765419076305064,0.17234468937875752,0.44999999999999996,0.26117292183060076,0.0276056194731532,0.8734177215189873,0.47497704806029417,0.4999155636882786,0.49931565440547476,0.022321428571428548,0.3826451490260033
0.28000000000000114,4.871794564102568e-08,0.3494530873772559,0.9719438877755511,0.49770679646456994,0.5171896163853409,0.5288985730879124,0.8987341772151898,0.13023891367935606,0.48716216951911184,1.0,0.6428571428571428,0.1122772614033157
0.28000000000000114,3.846153845846165e-05,0.7824074942092876,0.4468937875751503,0.4263636363636364,0.5576071746248744,0.32878326706062894,0.3924050632911392,0.13272626342421587,0.32433475928063354,0.49931565440547476,0.5491071428571428,0.7254099590791304
0.28000000000000114,1.3846153843076966e-05,0.552370145834868,0.40881763527054105,0.49770679646456994,0.37706764934741893,0.29336555546623744,0.430379746835443,0.19619403672333743,0.3365372818277794,0.6,0.34821428571428575,0.30521565998659317
0.3199999999999932,5.897435894358992e-06,0.6989675562369634,0.7795591182364728,0.23090909090909092,0.38067843985296806,0.29336555546623744,0.5027194423879087,0.17156308047056815,0.34073189895336087,0.49931565440547476,0.25446428571428575,0.406457293219542
0.3199999999999932,1.4615384612307736e-05,0.784255554850978,0.2124248496993988,0.14363636363636365,0.6623200992857985,0.2714778671776306,0.6455696202531646,0.332109229882358,0.4999155636882786,0.6,0.46428571428571425,0.5749932465557435
0.3199999999999932,2.5640718330788167e-10,0.34784758469478727,0.4769539078156312,0.8881818181818182,0.40560454205256513,0.19458739942516554,0.012658227848101222,0.030499391506714782,0.5489374399140381,0.0,0.5011845587183521,0.8173668570971196
0.3199999999999932,6.66666334521163e-09,0.3291937225927243,0.6132264529058116,0.6518181818181819,0.3345535030724053,0.1503132763020679,0.22784810126582278,0.19619403672333743,0.7098582060045249,0.49931565440547476,0.8392857142857142,0.13377822689571683
0.35999999999999943,8.974355897435817e-09,0.22871697557981627,0.14829659318637273,0.03727272727272726,0.4160874822299658,0.10413151669817801,0.5443037974683544,0.19619403672333743,0.4999155636882786,0.4,0.5011845587183521,0.49923593588403475
0.35999999999999943,2.5640718330788167e-10,0.604774215405803,0.18036072144288579,0.2581818181818182,0.6928371029133427,0.2670606289265518,0.7721518987341771,0.4192838994811794,0.35712903862608825,0.8000000000000002,0.33035714285714285,0.7368457913535904
0.35999999999999943,2.0512820509743654e-05,0.367413926738685,0.7955911823647294,0.26909090909090905,0.313121714265275,0.29336555546623744,0.2151898734177215,0.04365138672417106,0.6526588815647784,0.0,0.16517857142857145,0.6417673013236751
0.35999999999999943,1.0512820205128226e-07,0.5584225444364043,0.7134268537074148,0.9354545454545454,0.5475901428998027,0.4520165837198064,0.9746835443037973,0.19619403672333743,0.5058472821694291,0.0,0.20535714285714285,0.7298422195319614
0.35999999999999943,4.871794564102568e-08,0.7005846092984426,0.13627254509018033,0.43818181818181823,0.5463088946558982,0.1641415211917217,0.36708860759493667,0.27554070499818517,0.4234802549761941,0.8000000000000002,0.8080357142857142,0.49923593588403475
0.35999999999999943,7.692307692000023e-05,0.7289407897693805,0.49406472458915274,0.49770679646456994,0.5855616817646094,0.39495705698322126,0.30379746835443033,0.19619403672333743,0.6610481158159413,1.0,0.0,0.12381314470379895
0.35999999999999943,2.3846153843077e-05,0.23312922036185227,0.8757515030060119,0.8563636363636363,0.7502603196628816,0.8496867236979322,0.2911392405063291,0.04965091701005614,0.4999155636882786,0.20000000000000007,0.75,0.40715765040170493
0.35999999999999943,5.641025637948735e-06,0.6842523733775031,0.49406472458915274,0.600909090909091,0.492379991298826,0.29336555546623744,0.050632911392405056,0.047088840019642586,0.7335005934396202,0.20000000000000007,0.6071428571428572,0.860708961570401
0.3999999999999915,0.00011538461538153881,0.3090729623563194,0.1002004008016032,0.014545454545454542,0.42703633085969533,0.29336555546623744,0.5027194423879087,0.36271537459700665,0.23548514198422732,0.8000000000000002,0.21428571428571425,0.8576974256871005
0.3999999999999915,1.1538461230769255e-07,0.47057036168204414,0.3366733466933868,0.5609090909090909,0.547240711560556,0.29336555546623744,0.6835443037974683,0.25894058116446395,0.5588519894835942,0.20000000000000007,0.5011845587183521,0.43926402465257286
0.3999999999999915,3.846153845846165e-05,0.5938937583778504,0.9839679358717435,0.8454545454545456,0.4051386336002362,0.29336555546623744,1.0,0.1429959220274569,0.31708951151826564,0.4,0.5982142857142856,0.6783159411299764
0.3999999999999915,2.5640718330788167e-10,0.4927008878662874,0.08016032064128259,0.4927272727272727,0.48865272368019463,0.11281338228187238,0.40506329113924044,0.3606870636462626,0.7434151430091761,0.49931565440547476,0.24999999999999994,0.5673193328597586
0.3999999999999915,3.0769201222658494e-09,0.23578580753428227,0.5350701402805611,0.9336363636363635,0.5650617098621371,0.38191730183896155,0.5027194423879087,0.0368939086619553,0.22747723656266283,0.49931565440547476,0.21874999999999994,0.49923593588403475
0.4399999999999977,5.384612063160344e-09,0.4207189258724441,0.33867735470941884,0.026363636363636367,0.2513888443316935,0.033506574987070464,0.5027194423879087,0.2260926190832034,0.22785856539226113,0.49931565440547476,0.6116071428571428,0.4415551931485058
0.4399999999999977,5.128204820512825e-08,0.7056321249260596,0.046092184368737465,0.27,0.5021640687977332,0.10361433525227433,0.2784810126582278,0.19619403672333743,0.6938423951613959,0.0,0.32589285714285715,0.49923593588403475
0.4399999999999977,4.102564099487192e-06,0.516945133409464,0.44889779559118237,0.8036363636363636,0.6590587401194961,0.42551315421333313,0.9746835443037973,0.19619403672333743,0.6316857959368714,0.49931565440547476,0.794642857142857,0.05826971755595354
0.4399999999999977,1.410256379487183e-07,0.22504395505445648,0.18637274549098193,0.9736363636363637,0.3113745575690416,0.05695778612427616,0.9620253164556962,0.19619403672333743,0.25874620058972425,0.8000000000000002,0.05357142857142855,0.6798067014177231
0.4399999999999977,3.589743282051282e-08,0.6707846314511839,0.4108216432865731,0.6963636363636364,0.23473261716093471,0.29336555546623744,0.5949367088607594,0.19867839528577833,0.2187066734819017,0.0,0.47321428571428564,0.49923593588403475
0.4399999999999977,0.00019743589743282113,0.7038649169374431,0.094188376753507,0.16636363636363635,0.5604026253388479,0.14930434856333777,0.1265822784810126,0.19619403672333743,0.27552466909204987,0.4,0.0625,0.3112187215479895
0.47999999999998977,3.333333333025651e-05,0.2919553006626616,0.13226452905811625,0.44727272727272727,0.452777772850868,0.11694235546474263,0.8101265822784809,0.19619403672333743,0.28162593036562283,1.0,0.84375,0.8477823690081943
0.47999999999998977,8.717948717641051e-05,0.3247583770526672,0.4348697394789579,0.8081818181818182,0.7425728301994545,0.4933402290859454,0.6075949367088608,0.19316992975638916,0.306412304289513,0.20000000000000007,0.32589285714285715,0.9874536013366818
